city,year,month,latitude,longitude,elevation_m,max_temp_c,min_temp_c,avg_temp_c,humidity_pct,wind_speed_ms,ndvi,ndwi,ndbi,population_density,emission_index,avg_building_height,urban_canyon_index,industrial_heat_factor,ac_thermal_exhaust,sensor_reliability,built_up_ratio,green_cover_ratio,water_cover_ratio,lst_day_mean,lst_night_mean,viirs_avg_radiance
Jhansi,2024,5,25.4484,78.5685,285,37.1,22.2,32.1,55.4,3.4,0.189,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,38.82,26.56,33.18
Jhansi,2024,6,25.4484,78.5685,285,35.9,22.6,30.9,49.2,1.3,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,37.2,24.99,33.74
Jhansi,2024,7,25.4484,78.5685,285,31.4,19.1,26.4,78.6,2.7,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,31.06,18.55,35.05
Jhansi,2024,8,25.4484,78.5685,285,30.2,17.6,25.2,81.6,2.0,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,29.93,17.59,35.51
Jhansi,2024,9,25.4484,78.5685,285,28.3,15.7,23.3,74.5,1.8,0.378,-0.192,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,28.09,15.51,31.0
Jhansi,2024,10,25.4484,78.5685,285,29.0,15.6,24.0,64.5,1.9,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,28.7,16.62,32.32
Jhansi,2024,11,25.4484,78.5685,285,24.2,12.1,19.2,63.6,2.6,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,20.66,8.67,29.77
Jhansi,2024,12,25.4484,78.5685,285,16.8,2.2,11.8,54.4,2.8,0.27,-0.32,0.12,5951,0.63,10.4,0.41,0.35,0.35,0.82,0.471,0.155,0.03,17.19,4.91,30.63
Mathura,2020,1,27.4924,77.6737,174,19.7,7.4,14.7,55.5,0.9,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,19.3,6.96,45.59
Mathura,2020,2,27.4924,77.6737,174,17.0,2.5,12.0,66.2,2.4,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,17.68,5.7,46.78
Mathura,2020,3,27.4924,77.6737,174,26.7,13.5,21.7,49.2,2.8,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,27.41,15.78,41.36
Mathura,2020,4,27.4924,77.6737,174,32.5,18.2,27.5,39.1,3.3,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,31.96,19.18,41.51
Mathura,2020,5,27.4924,77.6737,174,38.8,26.8,33.8,56.0,4.4,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,39.34,26.24,38.65
Mathura,2020,6,27.4924,77.6737,174,41.7,27.7,36.7,57.3,0.5,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,41.02,28.45,44.01
Mathura,2020,7,27.4924,77.6737,174,38.5,23.9,33.5,73.9,2.6,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,37.14,24.62,43.48
Mathura,2020,8,27.4924,77.6737,174,35.3,22.4,30.3,81.4,1.7,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,32.92,20.36,45.82
Mathura,2020,9,27.4924,77.6737,174,34.2,19.7,29.2,85.0,3.2,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,35.41,22.42,42.02
Mathura,2020,10,27.4924,77.6737,174,30.7,16.5,25.7,48.1,1.9,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,31.84,19.16,43.94
Mathura,2020,11,27.4924,77.6737,174,22.8,10.3,17.8,38.1,0.9,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,23.74,10.8,42.5
Mathura,2020,12,27.4924,77.6737,174,18.5,4.4,13.5,70.9,3.5,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,18.9,6.69,42.48
Mathura,2021,1,27.4924,77.6737,174,15.5,1.9,10.5,51.5,2.4,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,15.78,3.27,41.16
Mathura,2021,2,27.4924,77.6737,174,19.7,7.0,14.7,50.4,1.8,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,18.96,6.59,40.16
Mathura,2021,3,27.4924,77.6737,174,28.9,15.2,23.9,41.0,2.7,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,25.29,12.41,45.09
Mathura,2021,4,27.4924,77.6737,174,35.3,21.1,30.3,32.4,3.5,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,36.69,23.96,43.48
Mathura,2021,5,27.4924,77.6737,174,38.4,24.9,33.4,52.1,4.2,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,39.21,26.45,47.11
Mathura,2021,6,27.4924,77.6737,174,38.9,26.3,33.9,49.7,3.2,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,41.07,28.32,42.36
Mathura,2021,7,27.4924,77.6737,174,31.5,19.3,26.5,73.6,2.0,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,33.44,21.09,41.95
Mathura,2021,8,27.4924,77.6737,174,35.5,22.0,30.5,78.1,1.5,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,34.44,21.69,40.46
Mathura,2021,9,27.4924,77.6737,174,31.2,17.7,26.2,80.7,1.1,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,32.23,19.51,42.34
Mathura,2021,10,27.4924,77.6737,174,29.2,16.7,24.2,52.9,1.2,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,30.51,18.01,44.26
Mathura,2021,11,27.4924,77.6737,174,24.0,9.4,19.0,49.2,1.3,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,23.33,10.18,46.09
Mathura,2021,12,27.4924,77.6737,174,20.2,6.2,15.2,51.7,2.2,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,18.85,5.95,41.24
Mathura,2022,1,27.4924,77.6737,174,15.9,3.1,10.9,55.2,3.3,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,16.99,3.87,40.77
Mathura,2022,2,27.4924,77.6737,174,19.9,6.7,14.9,53.0,1.7,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,20.09,7.57,45.17
Mathura,2022,3,27.4924,77.6737,174,26.3,11.3,21.3,21.3,2.9,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,26.3,14.18,45.34
Mathura,2022,4,27.4924,77.6737,174,34.6,21.4,29.6,31.7,2.2,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,33.86,21.56,40.75
Mathura,2022,5,27.4924,77.6737,174,39.3,24.7,34.3,34.1,3.1,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,40.55,28.84,43.61
Mathura,2022,6,27.4924,77.6737,174,40.3,26.2,35.3,51.2,2.0,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,40.94,28.59,42.26
Mathura,2022,7,27.4924,77.6737,174,34.1,20.4,29.1,79.3,1.4,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,34.23,22.29,45.74
Mathura,2022,8,27.4924,77.6737,174,35.1,21.8,30.1,80.1,0.9,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,35.53,23.41,42.86
Mathura,2022,9,27.4924,77.6737,174,32.1,17.6,27.1,83.6,1.8,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,33.48,21.14,45.34
Mathura,2022,10,27.4924,77.6737,174,28.2,13.5,23.2,53.7,2.4,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,30.23,17.84,44.99
Mathura,2022,11,27.4924,77.6737,174,26.0,13.4,21.0,71.7,2.4,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,26.07,14.04,46.12
Mathura,2022,12,27.4924,77.6737,174,18.8,6.7,13.8,62.8,4.1,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,19.21,6.44,46.0
Mathura,2023,1,27.4924,77.6737,174,17.7,3.7,12.7,57.0,1.5,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,18.43,6.01,41.16
Mathura,2023,2,27.4924,77.6737,174,18.3,3.5,13.3,63.0,1.8,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,20.36,8.21,40.27
Mathura,2023,3,27.4924,77.6737,174,25.1,10.5,20.1,47.7,4.6,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,27.07,14.7,40.37
Mathura,2023,4,27.4924,77.6737,174,30.7,16.7,25.7,40.3,3.2,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,33.24,20.83,43.7
Mathura,2023,5,27.4924,77.6737,174,39.6,25.9,34.6,46.7,3.4,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,41.7,28.98,43.65
Mathura,2023,6,27.4924,77.6737,174,39.8,26.1,34.8,65.3,3.1,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,39.82,27.03,40.67
Mathura,2023,7,27.4924,77.6737,174,35.2,21.7,30.2,72.5,0.5,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,36.15,23.75,45.9
Mathura,2023,8,27.4924,77.6737,174,35.0,21.3,30.0,71.6,1.2,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,33.93,21.68,42.46
Mathura,2023,9,27.4924,77.6737,174,35.2,22.3,30.2,82.4,2.0,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,36.78,24.01,40.6
Mathura,2023,10,27.4924,77.6737,174,31.9,17.8,26.9,40.0,1.3,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,30.98,18.58,41.46
Mathura,2023,11,27.4924,77.6737,174,26.1,13.2,21.1,60.6,1.6,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,25.92,13.93,42.68
Mathura,2023,12,27.4924,77.6737,174,16.2,2.6,11.2,65.7,2.1,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,18.17,5.65,46.1
Mathura,2024,1,27.4924,77.6737,174,15.7,2.5,10.7,49.4,2.3,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,16.71,4.38,43.61
Mathura,2024,2,27.4924,77.6737,174,21.1,7.8,16.1,57.5,2.4,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,19.21,6.82,43.48
Mathura,2024,3,27.4924,77.6737,174,22.4,9.4,17.4,46.6,3.1,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,23.79,11.53,44.82
Mathura,2024,4,27.4924,77.6737,174,30.5,17.2,25.5,45.5,2.2,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,31.52,19.36,42.84
Mathura,2024,5,27.4924,77.6737,174,38.7,25.0,33.7,37.5,3.3,0.14,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,39.17,26.7,47.21
Mathura,2024,6,27.4924,77.6737,174,40.8,28.1,35.8,57.5,1.7,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,40.6,28.41,42.02
Mathura,2024,7,27.4924,77.6737,174,35.1,20.3,30.1,67.9,2.1,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,35.88,24.13,46.89
Mathura,2024,8,27.4924,77.6737,174,34.6,20.5,29.6,86.9,0.8,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,35.28,22.64,42.95
Mathura,2024,9,27.4924,77.6737,174,32.2,19.0,27.2,83.8,3.9,0.28,-0.156,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,34.6,22.35,41.95
Mathura,2024,10,27.4924,77.6737,174,29.0,15.4,24.0,63.9,0.5,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,31.31,18.82,39.87
Mathura,2024,11,27.4924,77.6737,174,23.2,8.5,18.2,60.3,1.2,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,23.54,10.65,43.38
Mathura,2024,12,27.4924,77.6737,174,20.4,7.6,15.4,52.9,2.2,0.2,-0.26,0.17,7323,0.68,11.4,0.56,0.55,0.49,0.82,0.54,0.087,0.06,21.55,9.23,44.22
Saharanpur,2020,1,29.968,77.551,274,12.7,-0.6,7.7,50.0,1.9,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,11.75,-0.69,40.66
Saharanpur,2020,2,29.968,77.551,274,17.2,2.4,12.2,60.8,3.5,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,15.96,3.51,43.75
Saharanpur,2020,3,29.968,77.551,274,26.6,11.9,21.6,40.1,3.9,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,24.34,12.17,41.28
Saharanpur,2020,4,29.968,77.551,274,29.4,15.8,24.4,41.8,2.7,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,31.18,18.77,42.23
Saharanpur,2020,5,29.968,77.551,274,36.5,21.7,31.5,33.0,2.4,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,35.15,22.71,42.78
Saharanpur,2020,6,29.968,77.551,274,35.2,22.2,30.2,70.7,2.0,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,36.18,23.69,41.2
Saharanpur,2020,7,29.968,77.551,274,30.4,18.3,25.4,74.8,1.5,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,33.76,21.35,45.15
Saharanpur,2020,8,29.968,77.551,274,29.1,14.8,24.1,74.7,1.6,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,29.28,17.1,43.42
Saharanpur,2020,9,29.968,77.551,274,29.2,16.3,24.2,73.1,1.6,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,29.72,17.92,41.51
Saharanpur,2020,10,29.968,77.551,274,24.7,12.6,19.7,57.8,0.6,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,26.55,14.24,44.3
Saharanpur,2020,11,29.968,77.551,274,21.0,7.8,16.0,60.7,2.9,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,20.35,7.98,41.72
Saharanpur,2020,12,29.968,77.551,274,17.5,2.7,12.5,56.9,2.2,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,15.64,2.79,44.93
Saharanpur,2021,1,29.968,77.551,274,12.4,-0.1,7.4,58.3,2.7,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,12.89,0.86,41.33
Saharanpur,2021,2,29.968,77.551,274,14.4,-0.0,9.4,47.7,2.1,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,14.71,2.07,44.01
Saharanpur,2021,3,29.968,77.551,274,23.0,10.0,18.0,59.4,2.7,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,23.55,10.9,42.73
Saharanpur,2021,4,29.968,77.551,274,31.8,17.9,26.8,27.1,3.0,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,30.84,18.73,40.69
Saharanpur,2021,5,29.968,77.551,274,37.5,25.2,32.5,44.0,4.4,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,36.9,24.87,41.66
Saharanpur,2021,6,29.968,77.551,274,36.2,22.6,31.2,58.5,2.7,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,36.34,23.85,42.43
Saharanpur,2021,7,29.968,77.551,274,32.7,18.4,27.7,78.7,2.3,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,32.19,19.62,39.6
Saharanpur,2021,8,29.968,77.551,274,32.4,18.8,27.4,68.6,2.9,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,33.19,20.48,43.33
Saharanpur,2021,9,29.968,77.551,274,30.7,17.2,25.7,73.4,2.0,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,29.26,17.06,41.5
Saharanpur,2021,10,29.968,77.551,274,25.6,13.0,20.6,56.6,0.8,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,26.4,13.48,39.63
Saharanpur,2021,11,29.968,77.551,274,18.6,5.0,13.6,54.5,0.8,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,19.48,7.44,42.93
Saharanpur,2021,12,29.968,77.551,274,16.9,3.6,11.9,61.2,1.6,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,16.3,3.92,45.78
Saharanpur,2022,1,29.968,77.551,274,12.9,0.9,7.9,46.6,1.3,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,14.16,1.95,39.53
Saharanpur,2022,2,29.968,77.551,274,16.9,2.0,11.9,50.2,2.0,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,16.98,4.75,40.86
Saharanpur,2022,3,29.968,77.551,274,20.9,7.8,15.9,36.3,3.1,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,21.9,9.35,37.56
Saharanpur,2022,4,29.968,77.551,274,32.9,18.0,27.9,53.7,3.4,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,30.7,18.57,43.94
Saharanpur,2022,5,29.968,77.551,274,31.6,17.2,26.6,46.2,4.3,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,32.18,20.36,40.66
Saharanpur,2022,6,29.968,77.551,274,32.8,20.3,27.8,54.0,1.7,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,33.79,21.64,40.84
Saharanpur,2022,7,29.968,77.551,274,31.3,16.5,26.3,70.5,2.3,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,32.42,19.2,41.01
Saharanpur,2022,8,29.968,77.551,274,32.3,18.7,27.3,78.8,1.0,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,32.82,19.76,41.78
Saharanpur,2022,9,29.968,77.551,274,30.8,17.0,25.8,86.9,0.7,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,30.5,17.76,42.3
Saharanpur,2022,10,29.968,77.551,274,24.5,10.0,19.5,53.5,2.5,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,25.42,13.16,41.22
Saharanpur,2022,11,29.968,77.551,274,21.8,8.8,16.8,46.4,1.7,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,18.17,6.16,42.6
Saharanpur,2022,12,29.968,77.551,274,13.7,-0.4,8.7,55.1,1.2,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,12.61,0.07,44.15
Saharanpur,2023,1,29.968,77.551,274,13.4,-0.1,8.4,45.8,2.7,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,15.08,2.75,40.43
Saharanpur,2023,2,29.968,77.551,274,16.2,4.0,11.2,62.8,2.7,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,16.64,4.61,41.08
Saharanpur,2023,3,29.968,77.551,274,21.2,7.7,16.2,27.8,4.7,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,21.19,8.45,41.67
Saharanpur,2023,4,29.968,77.551,274,28.4,15.7,23.4,20.0,3.5,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,29.29,16.73,38.39
Saharanpur,2023,5,29.968,77.551,274,38.3,24.1,33.3,45.6,2.0,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,34.47,21.89,42.38
Saharanpur,2023,6,29.968,77.551,274,35.5,23.3,30.5,53.0,0.9,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,34.95,22.8,42.16
Saharanpur,2023,7,29.968,77.551,274,32.6,18.6,27.6,76.2,1.5,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,33.41,20.55,39.26
Saharanpur,2023,8,29.968,77.551,274,31.4,19.0,26.4,67.8,2.0,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,31.14,18.56,40.61
Saharanpur,2023,9,29.968,77.551,274,31.6,18.9,26.6,73.5,1.6,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,31.77,19.43,44.36
Saharanpur,2023,10,29.968,77.551,274,26.0,13.9,21.0,48.1,1.3,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,27.07,14.93,43.57
Saharanpur,2023,11,29.968,77.551,274,21.4,7.7,16.4,67.4,1.7,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,21.87,9.76,42.77
Saharanpur,2023,12,29.968,77.551,274,13.7,0.3,8.7,56.8,3.0,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,12.82,0.46,40.48
Saharanpur,2024,1,29.968,77.551,274,10.4,-3.3,5.4,45.6,1.8,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,11.81,-0.25,40.6
Saharanpur,2024,2,29.968,77.551,274,17.9,3.5,12.9,60.6,1.3,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,18.29,5.65,44.11
Saharanpur,2024,3,29.968,77.551,274,20.0,7.3,15.0,42.3,3.1,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,21.06,8.67,41.28
Saharanpur,2024,4,29.968,77.551,274,29.7,16.3,24.7,49.4,4.3,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,30.48,17.01,39.96
Saharanpur,2024,5,29.968,77.551,274,35.7,21.9,30.7,56.5,4.2,0.182,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,36.48,23.94,42.45
Saharanpur,2024,6,29.968,77.551,274,37.1,24.2,32.1,63.1,2.5,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,37.02,24.21,42.25
Saharanpur,2024,7,29.968,77.551,274,30.2,17.8,25.2,73.9,2.6,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,30.97,19.05,41.27
Saharanpur,2024,8,29.968,77.551,274,31.9,18.9,26.9,80.7,1.5,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,31.27,18.98,43.96
Saharanpur,2024,9,29.968,77.551,274,28.7,13.9,23.7,84.6,3.3,0.364,-0.168,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,29.56,17.12,44.24
Saharanpur,2024,10,29.968,77.551,274,25.4,12.6,20.4,52.2,2.0,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,26.27,13.95,40.56
Saharanpur,2024,11,29.968,77.551,274,23.8,9.4,18.8,52.7,2.5,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,24.55,12.22,42.6
Saharanpur,2024,12,29.968,77.551,274,17.7,3.4,12.7,50.7,2.6,0.26,-0.28,0.13,7233,0.9,10.6,0.51,0.5,0.47,0.82,0.52,0.143,0.03,17.86,5.89,41.41
Firozabad,2020,1,27.1591,78.3957,165,21.0,8.4,16.0,43.8,2.6,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,21.13,7.94,62.74
Firozabad,2020,2,27.1591,78.3957,165,23.1,8.4,18.1,47.2,3.4,0.12,-0.44,0.3,9220,0.55,14.0,0.86,0.9,0.67,0.82,0.58,0.046,0.02,26.6,13.69,63.3
